, 2690413
ATP6V1H, 16
RYBP, 16
CSNK1G1, 16
PML, 16
MCL1, 16
CHM, 16
PIP5K1A, 16
TOR1AIP1, 16
HSD17B12, 16
ARIH2, 16
RAB2A, 16
DGCR2, 16
LRRC28, 16
USP32, 16
SRBD1, 16
LTBP4, 16
RNF150, 16
DCUN1D4, 16
NEK6, 16
TRAK1, 16
SDCCAG8, 16
PPM1A, 16
RBBP6, 16
GBF1, 16
PTPRE, 16
TIPARP, 16
PHF8, 16
CYBRD1, 16
SMC5, 16
GLI3, 16
FAM120A, 16
NUP214, 16
RBM26, 16
ARID1A, 16
EIF2AK3, 16
IGFBP4, 16
RBFOX2, 16
TMEM123, 16
MPZL1, 16
PI4KA, 16
C12orf4, 16
YEATS2, 16
PEBP1, 16
PDE5A, 16
PSEN1, 16
ARCN1, 16
ZNF618, 16
CNTLN, 16
C2CD5, 16
KIF13A, 16
SREK1, 16
PLEKHA7, 16
UGGT2, 16
PYGL, 16
SPEN, 16
USO1, 16
MIA3, 16
RMND5A, 16
NCOA3, 16
WDPCP, 16
XRCC5, 16
FAP, 16
OLA1, 16
ERI2, 16
STAT5B, 16
TBL2, 16
HEATR5A, 16
PITPNC1, 16
GDAP2, 16
MEF2C, 16
LCP1, 16
RNF115, 16
FKBP5, 16
CDC14A, 16
COL12A1, 16
SV2A, 16
SLMAP, 16
ATP6V0E2, 16
HOMER1, 15
DDX6, 15
EDEM3, 15
ATE1, 15
TRIP11, 15
ITGAL, 15
UBE2G1, 15
ZDHHC14, 15
LARS2, 15
NF2, 15
PLGRKT, 15
RAB8B, 15
DPP8, 15
KLHL2, 15
RFTN1, 15
VAPA, 15
CLIC4, 15
SLC4A4, 15
ST5, 15
RLF, 15
GOLGA5, 15
BEND7, 15
SMARCC1, 15
RTN3, 15
RFFL, 15
DYNC1H1, 15
ZNF638, 15
SEPT7, 15
PODN, 15
RIF1, 15
STAG2, 15
MTOR, 15
DZIP3, 15
ADGB, 15
SAT1, 15
TNKS2, 15
LNPEP, 15
MSR1, 15
ELOVL5, 15
NCKAP5, 15
TBCE, 15
PQLC1, 15
YPEL2, 15
DPYS, 15
CNOT2, 15
TOX, 15
FAM149B1, 15
ADAMTS6, 15
COLEC12, 15
IDE, 15
PFKFB3, 15
NIN, 15
COL15A1, 15
GCFC2, 15
KLF7, 15
SYNE3, 15
